movie_name,rating,language,year,label_lang_rating,USER RATING
"Dude, Where's My Car?",PG-13,English,2000,English - Teen,Not found
National Lampoon's European Vacation,PG-13,English,1985,English - Teen,6.2
The Longest Yard,PG-13,English,2005,English - Teen,Not found
Dawn of the Planet of the Apes,PG-13,English,2014,English - Teen,Not found
Much Ado About Nothing,PG-13,English,1993,English - Teen,7.0
Fantastic Four,PG-13,English,2005,English - Teen,Not found
Rampage,PG-13,English,2018,English - Teen,Not found
La Bamba,PG-13,English,1987,English - Teen,7.0
Kundun,PG-13,English,1997,English - Teen,7.0
Moneyball,PG-13,English,2011,English - Teen,Not found
Jupiter Ascending,PG-13,English,2015,English - Teen,Not found
Inferno,PG-13,English,2016,English - Teen,7.0
The Flying Scotsman,PG-13,English,2006,English - Teen,6.2
Kung Pow: Enter the Fist,PG-13,English,2002,English - Teen,6.2
The Eagle,PG-13,English,2011,English - Teen,6.2
Hackers,PG-13,English,1995,English - Teen,6.2
Three Fugitives,PG-13,English,1989,English - Teen,6.2
Sphere,PG-13,English,1998,English - Teen,Not found
The 6th Day,PG-13,English,2000,English - Teen,Not found
Out of Time,PG-13,English,2003,English - Teen,6.9
Waterworld,PG-13,English,1995,English - Teen,Not found
Creed,PG-13,English,2015,English - Teen,Not found
Lakeview Terrace,PG-13,English,2008,English - Teen,6.2
Scary Stories to Tell in the Dark,PG-13,English,2019,English - Teen,6.2
Girl with a Pearl Earring,PG-13,English,2003,English - Teen,6.9
The Day the Earth Stood Still,PG-13,English,2008,English - Teen,Not found
Men in Black: International,PG-13,English,2019,English - Teen,Not found
Upside Down,PG-13,English,2012,English - Teen,6.3
Stardust,PG-13,English,2007,English - Teen,Not found
The Shift,PG-13,English,2023,English - Teen,Not found
Uptown Girls,PG-13,English,2003,English - Teen,6.3
One Chance,PG-13,English,2013,English - Teen,6.8
Hope Springs,PG-13,English,2012,English - Teen,6.3
Everybody's Talking About Jamie,PG-13,English,2021,English - Teen,Not found
Felicia's Journey,PG-13,English,1999,English - Teen,Not found
Countdown,PG-13,English,2019,English - Teen,6.3
Arctic,PG-13,English,2018,English - Teen,6.8
The Family Stone,PG-13,English,2005,English - Teen,6.3
Elizabethtown,PG-13,English,2005,English - Teen,6.3
The Legend of Hercules,PG-13,English,2014,English - Teen,4.3
G.I. Joe: Retaliation,PG-13,English,2013,English - Teen,Not found
Solo,PG-13,English,1996,English - Teen,Not found
Jojo Rabbit,PG-13,English,2019,English - Teen,Not found
No Holds Barred,PG-13,English,1989,English - Teen,Not found
Dirty Deeds,PG-13,English,2005,English - Teen,Not found
Driven,PG-13,English,2001,English - Teen,Not found
Top Dog,PG-13,English,1995,English - Teen,Not found
The Craft: Legacy,PG-13,English,2020,English - Teen,4.6
Stardust,PG-13,English,2007,English - Teen,Not found
Hitchcock,PG-13,English,2012,English - Teen,6.8
Norbit,PG-13,English,2007,English - Teen,4.3
Fast Color,PG-13,English,2018,English - Teen,Not found
The Duchess,PG-13,English,2008,English - Teen,6.9
All Is Lost,PG-13,English,2013,English - Teen,6.9
In the Mix,PG-13,English,2005,English - Teen,Not found
Elvis,PG-13,English,2022,English - Teen,Not found
Creed II,PG-13,English,2018,English - Teen,Not found
Unbroken,PG-13,English,2014,English - Teen,Not found
"Happy, Texas",PG-13,English,1999,English - Teen,6.3
Masterminds,PG-13,English,2015,English - Teen,Not found
Hours,PG-13,English,2013,English - Teen,6.3
Ladyhawke,PG-13,English,1985,English - Teen,6.9
Firstborn,PG-13,English,1984,English - Teen,Not found
Venom,PG-13,English,2018,English - Teen,Not found
All Is True,PG-13,English,2018,English - Teen,6.3
Flight of the Intruder,PG-13,English,1991,English - Teen,Not found
Bad Company,PG-13,English,2002,English - Teen,Not found
The Boy in the Striped Pajamas,PG-13,English,2008,English - Teen,Not found
Dark Skies,PG-13,English,2013,English - Teen,6.3
Small Soldiers,PG-13,English,1998,English - Teen,Not found
Salmon Fishing in the Yemen,PG-13,English,2011,English - Teen,6.8
In the Heart of the Sea,PG-13,English,2015,English - Teen,Not found
Odd Thomas,PG-13,English,2013,English - Teen,6.8
Home Fries,PG-13,English,1998,English - Teen,Not found
Loosies,PG-13,English,2011,English - Teen,Not found
War for the Planet of the Apes,PG-13,English,2017,English - Teen,Not found
The Abominable Dr. Phibes,PG-13,English,1971,English - Teen,7.0
Everybody's Fine,PG-13,English,2009,English - Teen,7.1
Belfast,PG-13,English,2021,English - Teen,Not found
Wrongfully Accused,PG-13,English,1998,English - Teen,6.1
White Chicks,PG-13,English,2004,English - Teen,Not found
"Crouching Tiger, Hidden Dragon: Sword of Destiny",PG-13,English,2016,English - Teen,6.1
The Brothers Grimm,PG-13,English,2005,English - Teen,Not found
Death on the Nile,PG-13,English,2022,English - Teen,Not found
Murder Mystery,PG-13,English,2019,English - Teen,Not found
Ghost in the Shell,PG-13,English,2017,English - Teen,Not found
The Woman in Black,PG-13,English,2012,English - Teen,Not found
Shotgun Stories,PG-13,English,2007,English - Teen,7.1
Ghost Rider: Spirit of Vengeance,PG-13,English,2011,English - Teen,Not found
Sully,PG-13,English,2016,English - Teen,Not found
The Longest Yard,PG-13,English,2005,English - Teen,7.1
Lockout,PG-13,English,2012,English - Teen,Not found
The Best of Times,PG-13,English,1986,English - Teen,Not found
Taken 2,PG-13,English,2012,English - Teen,Not found
The Exorcism of Emily Rose,PG-13,English,2005,English - Teen,Not found
Priest,PG-13,English,2011,English - Teen,7.1
The Social Network,PG-13,English,2010,English - Teen,Not found
Green Book,PG-13,English,2018,English - Teen,Not found
The Dig,PG-13,English,2021,English - Teen,7.1
The Pursuit of Happyness,PG-13,English,2006,English - Teen,Not found
Crossroads,PG-13,English,2002,English - Teen,7.1
Fantastic Four,PG-13,English,2005,English - Teen,Not found
Beasts of the Southern Wild,PG-13,English,2012,English - Teen,7.2
WUSA,PG-13,English,1970,English - Teen,Not found
Insidious: Chapter 2,PG-13,English,2013,English - Teen,Not found
Broken English,PG-13,English,2007,English - Teen,Not found
Bohemian Rhapsody,PG-13,English,2018,English - Teen,Not found
Whatever Works,PG-13,English,2009,English - Teen,7.1
Speed 2: Cruise Control,PG-13,English,1997,English - Teen,4.0
Cruella,PG-13,English,2021,English - Teen,Not found
Orlando,PG-13,English,1992,English - Teen,7.1
Unconditional Love,PG-13,English,2002,English - Teen,4.0
Rising Free,PG-13,English,2019,English - Teen,4.7
Jack Reacher,PG-13,English,2012,English - Teen,Not found
Deceived,PG-13,English,1991,English - Teen,Not found
Marry Me,PG-13,English,2022,English - Teen,6.1
Zoolander 2,PG-13,English,2016,English - Teen,4.7
The Aviator,PG-13,English,2004,English - Teen,Not found
Nyad,PG-13,English,2023,English - Teen,7.1
The Founder,PG-13,English,2016,English - Teen,Not found
Hanna,PG-13,English,2011,English - Teen,Not found
Enola Holmes 2,PG-13,English,2022,English - Teen,Not found
Hamilton,PG-13,English,2020,English - Teen,Not found
The 5th Wave,PG-13,English,2016,English - Teen,Not found
Little Shop of Horrors,PG-13,English,1986,English - Teen,7.1
Happy Death Day 2U,PG-13,English,2019,English - Teen,6.2
Awakenings,PG-13,English,1990,English - Teen,Not found
Dark Waters,PG-13,English,2019,English - Teen,Not found
Tron: Ares,PG-13,English,2025,English - Teen,6.2
Enough Said,PG-13,English,2013,English - Teen,7.0
Kingdom of the Planet of the Apes,PG-13,English,2024,English - Teen,Not found
Hellboy,PG-13,English,2004,English - Teen,Not found
Miss Pettigrew Lives for a Day,PG-13,English,2008,English - Teen,7.0
"tick, tick... BOOM!",PG-13,English,2021,English - Teen,Not found
Battlefield Earth,PG-13,English,2000,English - Teen,2.5
Eat Pray Love,PG-13,English,2010,English - Teen,Not found
Collide,PG-13,English,2016,English - Teen,Not found
Lincoln,PG-13,English,2012,English - Teen,Not found
Walk the Line,PG-13,English,2005,English - Teen,Not found
Malcolm X,PG-13,English,1992,English - Teen,Not found
The Remaining,PG-13,English,2014,English - Teen,Not found
Lion,PG-13,English,2016,English - Teen,Not found
Harry Potter and the Order of the Phoenix,PG-13,English,2007,English - Teen,Not found
Harry Potter and the Deathly Hallows: Part 1,PG-13,English,2010,English - Teen,Not found
Indian Summer,PG-13,English,1993,English - Teen,Not found
Captive,PG-13,English,2015,English - Teen,Not found
The Saint,PG-13,English,1997,English - Teen,6.2
First Man,PG-13,English,2018,English - Teen,Not found
The Adventures of Paula Peril,PG-13,English,2014,English - Teen,4.7
Patch Adams,PG-13,English,1998,English - Teen,Not found
Bats,PG-13,English,1999,English - Teen,4.1
Sydney White,PG-13,English,2007,English - Teen,6.2
Ever After: A Cinderella Story,PG-13,English,1998,English - Teen,7.1
Street Fighter,PG-13,English,1994,English - Teen,4.1
Fantastic Beasts: The Secrets of Dumbledore,PG-13,English,2022,English - Teen,Not found
Independence Day: Resurgence,PG-13,English,2016,English - Teen,Not found
Countdown,PG-13,English,2019,English - Teen,6.2
Darkest Hour,PG-13,English,2017,English - Teen,Not found
Krampus,PG-13,English,2015,English - Teen,6.2
No One Will Save You,PG-13,English,2023,English - Teen,6.2
Venom,PG-13,English,2018,English - Teen,4.7
The Bob's Burgers Movie,PG-13,English,2022,English - Teen,7.0
Pawn Sacrifice,PG-13,English,2014,English - Teen,7.0
Robot & Frank,PG-13,English,2012,English - Teen,7.0
The Words,PG-13,English,2012,English - Teen,7.0
Maze Runner: The Death Cure,PG-13,English,2018,English - Teen,Not found
The Theory of Everything,PG-13,English,2014,English - Teen,Not found
Godzilla,PG-13,English,2014,English - Teen,Not found
Fighting with My Family,PG-13,English,2019,English - Teen,7.0
Shaolin Warrior,PG-13,English,2013,English - Teen,4.1
Marie Antoinette,PG-13,English,2006,English - Teen,Not found
Two Much,PG-13,English,1995,English - Teen,Not found
Kickin' It Old Skool,PG-13,English,2007,English - Teen,Not found
The First Time,PG-13,English,2012,English - Teen,6.8
What If,PG-13,English,2013,English - Teen,6.8
Devotion,PG-13,English,2022,English - Teen,6.6
Self/less,PG-13,English,2015,English - Teen,Not found
Spirited,PG-13,English,2022,English - Teen,6.6
Ray,PG-13,English,2004,English - Teen,Not found
Malcolm,PG-13,English,1986,English - Teen,Not found
The Odd Couple II,PG-13,English,1998,English - Teen,6.5
Push,PG-13,English,2009,English - Teen,Not found
Killers,PG-13,English,2010,English - Teen,2.3
Big Eyes,PG-13,English,2014,English - Teen,Not found
Midnight Special,PG-13,English,2016,English - Teen,6.6
Seven Years in Tibet,PG-13,English,1997,English - Teen,Not found
Inception,PG-13,English,2010,English - Teen,Not found
Just One of the Guys,PG-13,English,1985,English - Teen,6.5
The Golden Compass,PG-13,English,2007,English - Teen,Not found
Rustin,PG-13,English,2023,English - Teen,6.5
Coach Carter,PG-13,English,2005,English - Teen,Not found
2:22,PG-13,English,2017,English - Teen,Not found
Rings,PG-13,English,2017,English - Teen,4.5
Saints and Soldiers,PG-13,English,2003,English - Teen,6.6
Mowgli: Legend of the Jungle,PG-13,English,2018,English - Teen,6.5
Ultraviolet,PG-13,English,2006,English - Teen,4.4
Powder,PG-13,English,1995,English - Teen,6.6
In the Mood,PG-13,English,1987,English - Teen,Not found
Thor: Love and Thunder,PG-13,English,2022,English - Teen,Not found
"Paul, Apostle of Christ",PG-13,English,2018,English - Teen,6.7
Snitch,PG-13,English,2013,English - Teen,6.4
The Two Popes,PG-13,English,2019,English - Teen,Not found
The Queen,PG-13,English,2006,English - Teen,Not found
Half Past Dead,PG-13,English,2002,English - Teen,4.6
The Iron Lady,PG-13,English,2011,English - Teen,Not found
Godzilla,PG-13,English,2014,English - Teen,Not found
Summer School,PG-13,English,1987,English - Teen,4.5
Rescue Dawn,PG-13,English,2006,English - Teen,Not found
Far and Away,PG-13,English,1992,English - Teen,6.6
LOL,PG-13,English,2012,English - Teen,4.4
xXx: State of the Union,PG-13,English,2005,English - Teen,4.5
Red Wing,PG-13,English,2013,English - Teen,6.4
Jobs,PG-13,English,2013,English - Teen,Not found
Blue Streak,PG-13,English,1999,English - Teen,6.4
Deer in the Headlight,PG-13,English,2015,English - Teen,6.6
Look Who's Talking Now,PG-13,English,1993,English - Teen,4.4
Star Trek: First Contact,PG-13,English,1996,English - Teen,Not found
The Aeronauts,PG-13,English,2019,English - Teen,6.6
Alpha,PG-13,English,2018,English - Teen,6.6
U-571,PG-13,English,2000,English - Teen,6.6
Fantastic Beasts and Where to Find Them,PG-13,English,2016,English - Teen,Not found
Sliding Doors,PG-13,English,1998,English - Teen,6.7
The Final Cut,PG-13,English,2004,English - Teen,Not found
Like Crazy,PG-13,English,2011,English - Teen,6.6
The Intruder,PG-13,English,2019,English - Teen,Not found
Skyline,PG-13,English,2010,English - Teen,4.5
The Ex,PG-13,English,2006,English - Teen,Not found
Johnny Dangerously,PG-13,English,1984,English - Teen,6.5
Date Night,PG-13,English,2010,English - Teen,Not found
Fire in the Sky,PG-13,English,1993,English - Teen,6.5
Bollywood/Hollywood,PG-13,English,2002,English - Teen,Not found
The Four Feathers,PG-13,English,2002,English - Teen,6.5
Magic in the Moonlight,PG-13,English,2014,English - Teen,6.5
Another Earth,PG-13,English,2011,English - Teen,Not found
Out of Time,PG-13,English,2003,English - Teen,6.5
Battle Los Angeles,PG-13,English,2011,English - Teen,Not found
Morning Glory,PG-13,English,2010,English - Teen,6.5
Hereafter,PG-13,English,2010,English - Teen,6.5
Happy Gilmore,PG-13,English,1996,English - Teen,Not found
Jurassic Park III,PG-13,English,2001,English - Teen,Not found
Paycheck,PG-13,English,2003,English - Teen,Not found
Father Stu,PG-13,English,2022,English - Teen,6.5
Harry Potter and the Goblet of Fire,PG-13,English,2005,English - Teen,Not found
Drama Drama,PG-13,English,2019,English - Teen,4.5
Space Cowboys,PG-13,English,2000,English - Teen,6.5
Going in Style,PG-13,English,2017,English - Teen,6.6
Bandits,PG-13,English,2001,English - Teen,6.5
Highlander: The Final Dimension,PG-13,English,1994,English - Teen,4.5
Nick and Norah's Infinite Playlist,PG-13,English,2008,English - Teen,6.6
Café Society,PG-13,English,2016,English - Teen,6.6
Scoop,PG-13,English,2006,English - Teen,6.6
Can't Hardly Wait,PG-13,English,1998,English - Teen,6.5
A Lot Like Love,PG-13,English,2005,English - Teen,6.6
Last Holiday,PG-13,English,2006,English - Teen,6.6
Abduction,PG-13,English,2011,English - Teen,Not found
The Replacements,PG-13,English,2000,English - Teen,6.6
Midnight Sun,PG-13,English,2018,English - Teen,6.6
Lady in White,PG-13,English,1988,English - Teen,6.6
Reality Bites,PG-13,English,1994,English - Teen,6.6
Arachnophobia,PG-13,English,1990,English - Teen,6.5
So I Married an Axe Murderer,PG-13,English,1993,English - Teen,6.5
Proof,PG-13,English,2005,English - Teen,6.6
The X Files,PG-13,English,1998,English - Teen,Not found
Vantage Point,PG-13,English,2008,English - Teen,Not found
In Her Shoes,PG-13,English,2005,English - Teen,6.5
Saint Judy,PG-13,English,2018,English - Teen,6.6
K-PAX,PG-13,English,2001,English - Teen,Not found
Moonlight Mile,PG-13,English,2002,English - Teen,6.6
The Adjustment Bureau,PG-13,English,2011,English - Teen,Not found
Run Fatboy Run,PG-13,English,2007,English - Teen,6.5
The Waterboy,PG-13,English,1998,English - Teen,Not found
Next,PG-13,English,2007,English - Teen,Not found
The Way Back,PG-13,English,2010,English - Teen,6.7
Good Boy,PG-13,English,2025,English - Teen,Not found
Gemini Man,PG-13,English,2019,English - Teen,Not found
Elizabeth: The Golden Age,PG-13,English,2007,English - Teen,6.8
The Wendell Baker Story,PG-13,English,2005,English - Teen,Not found
If I Stay,PG-13,English,2014,English - Teen,Not found
Something's Gotta Give,PG-13,English,2003,English - Teen,Not found
Cocoon,PG-13,English,1985,English - Teen,6.7
Ford v Ferrari,PG-13,English,2019,English - Teen,Not found
Grey Owl,PG-13,English,1999,English - Teen,Not found
Tolkien,PG-13,English,2019,English - Teen,6.8
Project Almanac,PG-13,English,2015,English - Teen,6.4
Burlesque,PG-13,English,2010,English - Teen,6.4
The Time Machine,PG-13,English,2002,English - Teen,Not found
Anna and the King,PG-13,English,1999,English - Teen,6.7
Sweet Dreams,PG-13,English,1985,English - Teen,Not found
