movie_id,movie_name,genre
tt3180548,The Belly of the Whale,"Crime, Drama"
tt0177195,Sample People,"Comedy, Crime, Drama"
tt1020972,Blind Mountain,"Crime, Drama"
tt0262415,Woman of Fire,"Crime, Drama"
tt1438486,Chal Chala Chal,"Action, Comedy, Crime"
tt0047604,Track the Man Down,"Crime, Drama"
tt0026185,The Case of the Lucky Legs,"Comedy, Crime, Mystery"
tt5713498,The Gangster's Daughter,"Crime, Drama"
tt0075956,Double Nickels,"Action, Comedy, Crime"
tt0031058,Ask a Policeman,"Adventure, Comedy, Crime"
tt0038782,Nocturne,"Crime, Drama, Film-Noir"
tt0057677,West 11,"Crime, Drama"
tt2114358,Black Out,"Action, Comedy, Crime"
tt1683051,Forgiveness,"Crime, Drama, Mystery"
tt9575160,Integrity,"Crime, Drama, Mystery"
tt0145393,"Pizza, Beer, and Cigarettes","Crime, Drama"
tt0023284,Night at the Crossroads,"Crime, Drama, Mystery"
tt0108290,Tango,"Comedy, Crime"
tt0016473,The Unholy Three,"Crime, Drama, Romance"
tt0029207,The Mandarin Mystery,"Comedy, Crime, Film-Noir"
tt1971514,Salvo,"Crime, Drama, Romance"
tt0037458,When Strangers Marry,"Crime, Drama, Film-Noir"
tt0038342,Bedelia,"Crime, Drama, Romance"
tt13051108,The Fallen Bridge,"Crime, Drama"
tt0090349,Yasha,"Crime, Drama"
tt18245954,No Such Thing as Loyalty,"Crime, Drama"
tt0091447,Lucky Stars Go Places,"Action, Comedy, Crime"
tt0067708,Santo and Blue Demon vs. Dracula and the Wolf Man,"Action, Crime, Horror"
tt22476934,Bad Education,"Action, Crime, Drama"
tt0431979,Le petit lieutenant,"Crime, Drama"
tt0053890,The Hand,"Crime, Drama, Horror"
tt0285906,Pisutoru opera,"Crime, Action, Drama"
tt8383538,Good Gals,"Comedy, Crime"
tt0073219,The Judge and the Assassin,"Crime, Drama, History"
tt0024151,I Cover the Waterfront,"Crime, Drama, Romance"
tt0052891,High School Big Shot,"Crime, Drama"
tt0066835,Black Killer,"Crime, Drama, Western"
tt0159432,Expect the Unexpected,"Action, Crime, Drama"
tt13884166,Detective Conan: The Scarlet Alibi,"Animation, Crime, Mystery"
tt0809535,Yureru,"Crime, Drama"
tt0006886,Judex,"Adventure, Crime"
tt4877488,The Dunning Man,"Comedy, Crime, Drama"
tt0077463,Double Suicide of Sonezaki,"Crime, Drama, Romance"
tt0033244,The Way of All Flesh,"Crime, Drama, Romance"
tt8262226,Polterheist,"Comedy, Crime, Horror"
tt0057238,The Warped Ones,"Crime, Drama"
tt0031068,Back Door to Heaven,"Crime, Drama, Music"
tt2336284,Blitzpatrollie,"Action, Comedy, Crime"
tt0139394,The Joyriders,"Crime, Drama"
tt0157366,Beast Cops,"Action, Crime, Drama"
tt4488840,Top Coat Cash,"Action, Crime, Drama"
tt0166219,Hoods,"Comedy, Crime, Drama"
tt0143907,Country of the Deaf,"Comedy, Crime, Drama"
tt0094387,Final Victory,"Crime, Drama, Romance"
tt6816652,Kontakti,"Crime, Drama"
tt0058869,Abashiri bangaichi,"Crime, Drama"
tt8467658,One of the Family,"Comedy, Crime"
tt0056582,Assault on the Pay Train,"Crime, Drama"
tt0039323,La diosa arrodillada,"Crime, Drama, Mystery"
tt5932800,Broken,"Crime, Drama"
tt0034637,The Dawn Express,"Action, Crime, Drama"
tt0049697,Runaway Daughters,"Crime, Drama, Music"
tt0023525,The Strange Love of Molly Louvain,"Crime, Drama, Romance"
tt0038418,A Close Call for Boston Blackie,"Comedy, Crime, Drama"
tt0069146,Quelques messieurs trop tranquilles,"Comedy, Crime, Mystery"
tt0301394,Hellbound Train,"Crime, Drama, Fantasy"
tt1686069,Le sens de l'humour,"Comedy, Crime"
tt0164347,Assassination,"Action, Crime, Drama"
tt0029826,L'étrange Monsieur Victor,"Crime, Drama"
tt0176666,Dossier 51,"Crime, Drama"
tt0157427,Lima: Breaking the Silence,"Crime, Drama"
tt0044010,The Sea Hornet,"Adventure, Crime, Mystery"
tt0324992,American Cousins,"Crime, Drama"
tt0202002,Da e kou,"Action, Crime, Drama"
tt0038366,Blonde for a Day,"Action, Adventure, Crime"
tt0040768,Secret Service Investigator,"Crime, Drama, Romance"
tt0227858,Zero Focus,"Crime, Drama, Mystery"
tt0044977,We Are All Murderers,"Crime, Drama"
tt0910904,I Know How Many Runs You Scored Last Summer,"Comedy, Crime, Horror"
tt0075716,Backroads,"Crime, Drama"
tt0048925,Action immédiate,"Comedy, Crime"
tt1846803,Troubleshooter,"Action, Crime, Drama"
tt0325005,Antikiller,"Action, Crime"
tt0427524,Mera Lahoo,"Action, Crime, Drama"
tt20227448,Invoking Yell,"Crime, Horror, Mystery"
tt0041640,La Marie du port,"Crime, Drama, Romance"
tt0314734,Sucker Punch,"Comedy, Crime, Drama"
tt0059320,Tattooed Life,"Action, Crime"
tt4977524,Dead Fred,"Comedy, Crime"
tt0059714,Brutal Tales of Chivalry,"Action, Crime"
tt0261739,Law of the Border,"Crime, Drama"
tt0041607,The Lucky Stiff,"Comedy, Crime"
tt0068705,Hito-kiri yota: Kyôken san-kyôdai,"Action, Crime"
tt0032602,Hold That Woman!,"Comedy, Crime, Romance"
tt0025896,Tiger Bay,"Crime, Drama, Romance"
tt0062492,Wild 90,"Comedy, Crime, Drama"
tt0218317,Hammer the Toff,"Crime, Drama, Film-Noir"
tt7210252,"Last Winter, We Parted","Crime, Drama, Mystery"
tt5488974,Spree,"Crime, Horror"
tt0056694,Wild Ones on Wheels,"Crime, Drama"
tt0199175,L'étrangleur,"Crime, Drama"
tt1392261,Veronica,"Crime, Drama"
tt0137187,The Kidnapping,"Crime, Drama, Romance"
tt0022290,Quick Millions,"Crime, Drama"
tt4022454,Taxi Driver (Citizen I),"Crime, Drama"
tt0026606,The Last Journey,"Crime, Drama"
tt2128535,Santiago Violenta,"Action, Comedy, Crime"
tt0036736,Cécile est morte!,"Crime, Drama, Film-Noir"
tt0033429,Bowery Boy,"Action, Adventure, Crime"
tt0052130,Retour de manivelle,"Crime, Drama"
tt0351936,V dvizhenii,"Crime, Drama, Romance"
tt0042261,The Blonde Bandit,"Action, Crime, Drama"
tt0022645,Au nom de la loi,"Crime, Drama"
tt0072290,Ba wang quan,"Action, Crime"
tt3992368,Such a Funny Life,"Crime, Drama"
tt12714786,Just Caught a Body,"Action, Crime, Drama"
tt3254876,The Owners,"Crime, Drama"
tt0389052,The Flower in Hell,"Crime, Drama, Romance"
tt0053135,Okefenokee,"Crime, Drama"
tt0144671,Vulkan der höllischen Triebe,Crime
tt21157408,Street Cred,"Crime, Drama"
tt0122607,Meiji kyokyakuden - sandaime shumei,"Action, Crime"
tt0064531,Kaya,"Crime, Drama, War"
tt0187187,O Jogo da Vida,"Crime, Drama"
tt0245904,Forgive Me Father,"Crime, Drama, Mystery"
tt3548862,Face Down,"Crime, Drama"
tt0091535,Les mois d'avril sont meurtriers,Crime
tt0143235,Between Eleven and Midnight,"Crime, Drama, Mystery"
tt0038918,Secrets of a Sorority Girl,"Crime, Drama"
tt0187505,Si da tian wang,"Action, Crime"
tt9676614,Xolo,Crime
tt0021192,Numbered Men,"Crime, Drama"
tt1372687,Crnci,"Crime, Drama, War"
tt0040895,Train to Alcatraz,"Action, Crime, Drama"
tt0372761,Child of Sorrow,"Crime, Drama"
tt8727708,Dark Justice,Crime
tt0026556,Justin de Marseille,"Crime, Drama"
tt0352149,Akai hankachi,"Action, Crime"
tt0036575,Derrière la façade,"Comedy, Crime, Drama"
tt0038031,Road to Alcatraz,"Action, Crime, Mystery"
tt0045129,Sea Tiger,"Action, Adventure, Crime"
tt0033747,I'll Sell My Life,"Action, Crime, Drama"
tt0144004,What Happened Then?,"Crime, Mystery, Romance"
tt0103083,Po jian ji xian feng,Crime
tt0043024,Tarnished,"Action, Adventure, Crime"
tt0040539,Lightnin' in the Forest,"Action, Comedy, Crime"
tt0051109,Les 3 font la paire,"Comedy, Crime"
tt0165333,Jennifer Hale,Crime
tt0029433,Portia on Trial,"Crime, Drama"
tt0038169,Three's a Crowd,"Crime, Drama, Mystery"
tt0076575,Foul Play,"Action, Comedy, Crime"
tt0831277,Blood Loss,"Crime, Drama, Western"
tt1406146,Call If You Need Me,"Crime, Drama"
tt20836144,Zheng jiu xian yi ren,"Crime, Drama, Mystery"
tt2254790,Foresight Killer Instinct,"Action, Crime, Horror"
tt0079048,Cops and Robbers,"Crime, Drama"
tt3168254,Noirland,Crime
tt0094205,Ubu et la grande Gidouille,"Animation, Crime, Drama"
tt0074219,Blind makker,"Comedy, Crime, Drama"
tt1699186,Haiti Cherie: Wind of Hope,"Crime, Drama, Mystery"
tt0194326,El río de las tumbas,"Comedy, Crime, Drama"
tt0041372,Flaming Fury,"Crime, Drama"
tt4246814,No Hay Más Remedio,"Comedy, Crime"
tt0026661,Luponini de Chicago,"Action, Comedy, Crime"
tt3915174,Puss in Boots: The Last Wish,"Animation, Adventure, Comedy"
tt0241527,Harry Potter and the Sorcerer's Stone,"Adventure, Family, Fantasy"
tt1488589,Guillermo del Toro's Pinocchio,"Animation, Drama, Family"
tt11210390,Asterix & Obelix: The Middle Kingdom,"Adventure, Comedy, Family"
tt0448694,Puss in Boots,"Animation, Adventure, Comedy"
tt2953050,Encanto,"Animation, Comedy, Family"
tt0330373,Harry Potter and the Goblet of Fire,"Adventure, Family, Fantasy"
tt0089218,The Goonies,"Adventure, Comedy, Family"
tt6467266,Sing 2,"Animation, Adventure, Comedy"
tt1201607,Harry Potter and the Deathly Hallows: Part 2,"Adventure, Family, Fantasy"
tt0117008,Matilda,"Comedy, Family, Fantasy"
tt0093779,The Princess Bride,"Adventure, Family, Fantasy"
tt0304141,Harry Potter and the Prisoner of Azkaban,"Adventure, Family, Fantasy"
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,"Adventure, Family, Fantasy"
tt0295297,Harry Potter and the Chamber of Secrets,"Adventure, Family, Fantasy"
tt0245429,Spirited Away,"Animation, Adventure, Family"
tt0085334,A Christmas Story,"Comedy, Family"
tt0373889,Harry Potter and the Order of the Phoenix,"Action, Adventure, Family"
tt0110357,The Lion King,"Animation, Adventure, Drama"
tt0926084,Harry Potter and the Deathly Hallows: Part 1,"Adventure, Family, Fantasy"
tt0126029,Shrek,"Animation, Adventure, Comedy"
tt0417741,Harry Potter and the Half-Blood Prince,"Action, Adventure, Family"
tt3521164,Moana,"Animation, Adventure, Comedy"
tt0267913,Scooby-Doo,"Adventure, Comedy, Family"
tt15339456,Marcel the Shell with Shoes On,"Animation, Comedy, Drama"
tt8097030,Turning Red,"Animation, Adventure, Comedy"
tt0382932,Ratatouille,"Animation, Adventure, Comedy"
tt2294629,Frozen,"Animation, Adventure, Comedy"
tt0102057,Hook,"Adventure, Comedy, Family"
tt1596342,Disenchanted,"Animation, Adventure, Comedy"
tt0424095,Flushed Away,"Animation, Action, Adventure"
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure, Family, Fantasy"
tt3470600,Sing,"Animation, Comedy, Family"
tt0114709,Toy Story,"Animation, Adventure, Comedy"
tt2096673,Inside Out,"Animation, Adventure, Comedy"
tt2771200,Beauty and the Beast,"Adventure, Family, Fantasy"
tt0099785,Home Alone,"Comedy, Family"
tt0441773,Kung Fu Panda,"Animation, Action, Adventure"
tt0091369,Labyrinth,"Adventure, Family, Fantasy"
tt0347149,Howl's Moving Castle,"Animation, Adventure, Family"
tt2380307,Coco,"Animation, Adventure, Comedy"
tt0298148,Shrek 2,"Animation, Adventure, Comedy"
tt6105098,The Lion King,"Animation, Adventure, Drama"
tt1979376,Toy Story 4,"Animation, Adventure, Comedy"
tt0119282,Hercules,"Animation, Adventure, Comedy"
tt0032138,The Wizard of Oz,"Adventure, Family, Fantasy"
tt1049413,Up,"Animation, Adventure, Comedy"
tt0317705,The Incredibles,"Animation, Action, Adventure"
tt3183660,Fantastic Beasts and Where to Find Them,"Adventure, Family, Fantasy"
tt0266543,Finding Nemo,"Animation, Adventure, Comedy"
tt0119190,George of the Jungle,"Action, Adventure, Comedy"
tt0367594,Charlie and the Chocolate Factory,"Adventure, Comedy, Family"
tt6139732,Aladdin,"Adventure, Comedy, Family"
tt0398286,Tangled,"Animation, Adventure, Comedy"
tt2543472,Wonder,"Drama, Family"
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,"Adventure, Family, Fantasy"
tt0780521,The Princess and the Frog,"Animation, Adventure, Comedy"
tt0486655,Stardust,"Adventure, Family, Fantasy"
tt0067992,Willy Wonka & the Chocolate Factory,"Family, Fantasy, Musical"
tt0198781,"Monsters, Inc.","Animation, Adventure, Comedy"
tt0461770,Enchanted,"Animation, Adventure, Comedy"
tt0892769,How to Train Your Dragon,"Animation, Action, Adventure"
tt2948372,Soul,"Animation, Adventure, Comedy"
tt0938283,The Last Airbender,"Action, Adventure, Family"
tt0101414,Beauty and the Beast,"Animation, Family, Fantasy"
tt0120783,The Parent Trap,"Adventure, Comedy, Drama"
tt0311289,Holes,"Adventure, Comedy, Drama"
tt0398808,Bridge to Terabithia,"Drama, Family, Fantasy"
tt1014759,Alice in Wonderland,"Adventure, Family, Fantasy"
tt0038650,It's a Wonderful Life,"Drama, Family, Fantasy"
tt1679335,Trolls,"Animation, Adventure, Comedy"
tt0477347,Night at the Museum,"Adventure, Comedy, Family"
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,"Adventure, Family, Fantasy"
tt0103639,Aladdin,"Animation, Adventure, Comedy"
tt0113497,Jumanji,"Adventure, Comedy, Family"
tt0435761,Toy Story 3,"Animation, Adventure, Comedy"
tt0120762,Mulan,"Animation, Adventure, Comedy"
tt14201576,Blueback,"Drama, Family"
tt1661199,Cinderella,"Adventure, Drama, Family"
tt0247638,The Princess Diaries,"Comedy, Family, Romance"
tt0058331,Mary Poppins,"Comedy, Family, Fantasy"
tt5109280,Raya and the Last Dragon,"Animation, Action, Adventure"
tt0120623,A Bug's Life,"Animation, Adventure, Comedy"
tt4520988,Frozen II,"Animation, Adventure, Comedy"
tt0268380,Ice Age,"Animation, Adventure, Comedy"
tt0120794,The Prince of Egypt,"Animation, Adventure, Drama"
tt0385752,The Golden Compass,"Adventure, Family, Fantasy"
tt0097757,The Little Mermaid,"Animation, Adventure, Comedy"
tt0413267,Shrek the Third,"Animation, Adventure, Comedy"
tt12801262,Luca,"Animation, Adventure, Comedy"
tt1217209,Brave,"Animation, Adventure, Comedy"
tt0316396,Peter Pan,"Adventure, Family, Fantasy"
tt0351283,Madagascar,"Animation, Adventure, Comedy"
tt0317303,Daddy Day Care,"Comedy, Family"
tt2267968,Kung Fu Panda 3,"Animation, Action, Adventure"
tt0088323,The NeverEnding Story,"Adventure, Drama, Family"
tt10999120,Spirited,"Comedy, Family, Musical"
tt1748122,Moonrise Kingdom,"Comedy, Drama, Family"
tt0983193,The Adventures of Tintin,"Animation, Action, Adventure"
tt0892791,Shrek Forever After,"Animation, Adventure, Comedy"
tt0114148,Pocahontas,"Animation, Adventure, Drama"
tt0096283,My Neighbor Totoro,"Animation, Comedy, Family"
tt0102492,My Girl,"Comedy, Drama, Family"
tt1436562,Rio,"Animation, Adventure, Comedy"
tt0120363,Toy Story 2,"Animation, Adventure, Comedy"
tt0120917,The Emperor's New Groove,"Animation, Adventure, Comedy"
tt0118617,Anastasia,"Animation, Adventure, Drama"
tt1302011,Kung Fu Panda 2,"Animation, Action, Adventure"
tt3040964,The Jungle Book,"Adventure, Drama, Family"
tt2386490,How to Train Your Dragon: The Hidden World,"Animation, Action, Adventure"
tt1078588,My Sister's Keeper,"Drama, Family"
tt0120855,Tarzan,"Animation, Adventure, Comedy"
tt4468740,Paddington 2,"Adventure, Comedy, Family"
tt1109624,Paddington,"Adventure, Comedy, Family"
tt0837562,Hotel Transylvania,"Animation, Adventure, Comedy"
tt0970179,Hugo,"Adventure, Drama, Family"
tt1587310,Maleficent,"Adventure, Family, Fantasy"
tt0349205,Cheaper by the Dozen,"Comedy, Family"
tt0395699,The Pacifier,"Action, Comedy, Drama"
tt0107120,Hocus Pocus,"Comedy, Family, Fantasy"
tt1453405,Monsters University,"Animation, Adventure, Comedy"
tt0109813,The Flintstones,"Comedy, Family, Fantasy"
tt2277860,Finding Dory,"Animation, Adventure, Comedy"
tt0049833,The Ten Commandments,"Adventure, Drama, Family"
tt0449010,Eragon,"Action, Adventure, Family"
tt0499448,The Chronicles of Narnia: Prince Caspian,"Action, Adventure, Family"
tt17220704,A Christmas Story Christmas,"Comedy, Family"
tt0108333,The Three Musketeers,"Action, Adventure, Comedy"
tt1646971,How to Train Your Dragon 2,"Animation, Action, Adventure"
tt0116583,The Hunchback of Notre Dame,"Animation, Drama, Family"
tt0170016,How the Grinch Stole Christmas,"Comedy, Family, Fantasy"
tt0061852,The Jungle Book,"Animation, Adventure, Comedy"
tt1854564,Percy Jackson: Sea of Monsters,"Adventure, Family, Fantasy"
tt7146812,Onward,"Animation, Adventure, Comedy"
tt1192628,Rango,"Animation, Action, Adventure"
tt0024264,Little Women,"Drama, Family, Romance"
tt0952640,Alvin and the Chipmunks,"Animation, Adventure, Comedy"
tt0356470,A Cinderella Story,"Comedy, Family, Romance"
tt1078912,Night at the Museum: Battle of the Smithsonian,"Adventure, Comedy, Family"
tt0065421,The AristoCats,"Animation, Adventure, Comedy"
tt0339291,A Series of Unfortunate Events,"Adventure, Comedy, Family"
tt3332064,Pan,"Action, Adventure, Comedy"
tt2262227,The Book of Life,"Animation, Adventure, Comedy"
tt1623205,Oz the Great and Powerful,"Adventure, Family, Fantasy"
tt0070608,Robin Hood,"Animation, Adventure, Comedy"
tt0481499,The Croods,"Animation, Adventure, Comedy"
tt0107688,The Nightmare Before Christmas,"Animation, Family, Fantasy"
tt0322330,Freaky Friday,"Comedy, Family, Fantasy"
tt0120630,Chicken Run,"Animation, Adventure, Comedy"
tt5028340,Mary Poppins Returns,"Adventure, Comedy, Family"
tt0029583,Snow White and the Seven Dwarfs,"Animation, Adventure, Family"
tt0112642,Casper,"Comedy, Family, Fantasy"
tt0101862,Father of the Bride,"Comedy, Family, Romance"
tt6587640,Trolls World Tour,"Animation, Adventure, Comedy"
tt0822832,Marley & Me,"Drama, Family"
tt0138749,The Road to El Dorado,"Animation, Adventure, Comedy"
tt0164912,Stuart Little,"Adventure, Comedy, Family"
tt0058385,My Fair Lady,"Drama, Family, Musical"
tt0105417,Sister Act,"Comedy, Family, Music"
tt0108071,The Secret Garden,"Drama, Family, Fantasy"
tt2709768,The Secret Life of Pets,"Animation, Adventure, Comedy"
tt2692250,Night at the Museum: Secret of the Tomb,"Adventure, Comedy, Family"
tt0062803,Chitty Chitty Bang Bang,"Adventure, Family, Fantasy"
tt0046183,Peter Pan,"Animation, Adventure, Family"
tt0368933,The Princess Diaries 2: Royal Engagement,"Comedy, Family, Romance"
tt0876563,Ponyo,"Animation, Adventure, Comedy"
tt0097814,Kiki's Delivery Service,"Animation, Family, Fantasy"
tt0389790,Bee Movie,"Animation, Adventure, Comedy"
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure, Family, Fantasy"
tt1482459,The Lorax,"Animation, Adventure, Comedy"
tt0494238,Inkheart,"Adventure, Family, Fantasy"
tt4777008,Maleficent: Mistress of Evil,"Adventure, Family, Fantasy"
tt3691740,The BFG,"Adventure, Family, Fantasy"
tt0095489,The Land Before Time,"Animation, Adventure, Drama"
tt0319343,Elf,"Adventure, Comedy, Family"
tt0312528,The Cat in the Hat,"Adventure, Comedy, Family"
tt0130623,Dinosaur,"Animation, Adventure, Drama"
tt1985949,Angry Birds,"Animation, Action, Adventure"
tt1979388,The Good Dinosaur,"Animation, Adventure, Comedy"
tt1528854,Daddy's Home,"Comedy, Family"
tt2567026,Alice Through the Looking Glass,"Adventure, Family, Fantasy"
tt3874544,The Boss Baby,"Animation, Adventure, Comedy"
tt1753383,A Dog's Purpose,"Adventure, Comedy, Drama"
tt0108147,Sister Act 2: Back in the Habit,"Comedy, Family, Music"
tt0043274,Alice in Wonderland,"Animation, Adventure, Comedy"
tt0366548,Happy Feet,"Animation, Adventure, Comedy"
tt0345950,The SpongeBob SquarePants Movie,"Animation, Adventure, Comedy"
tt0327084,Over the Hedge,"Animation, Adventure, Comedy"
tt6673612,Dolittle,"Adventure, Comedy, Family"
tt0479952,Madagascar: Escape 2 Africa,"Animation, Adventure, Comedy"
tt0103786,Beethoven,"Comedy, Drama, Family"
tt1446192,Rise of the Guardians,"Animation, Action, Adventure"
tt0106965,Free Willy,"Adventure, Drama, Family"
tt0053285,Sleeping Beauty,"Animation, Adventure, Family"
tt3861390,Dumbo,"Adventure, Family, Fantasy"
tt4624424,Storks,"Animation, Adventure, Comedy"
tt0106701,Dennis the Menace,"Comedy, Family"
tt1389137,We Bought a Zoo,"Comedy, Drama, Family"
tt0055254,One Hundred and One Dalmatians,"Animation, Adventure, Comedy"
tt1204342,The Muppets,"Adventure, Comedy, Family"
tt0963966,The Sorcerer's Apprentice,"Action, Adventure, Family"
tt4575576,Christopher Robin,"Adventure, Comedy, Drama"
tt0328880,Brother Bear,"Animation, Adventure, Comedy"
tt9252508,Tall Girl,"Comedy, Drama, Family"
tt0082406,The Fox and the Hound,"Animation, Adventure, Drama"
tt1277953,Madagascar 3: Europe's Most Wanted,"Animation, Adventure, Comedy"
tt0396752,Nanny McPhee,"Comedy, Family, Fantasy"
tt1568921,The Secret World of Arrietty,"Animation, Adventure, Drama"
tt0092067,Castle in the Sky,"Animation, Adventure, Family"
tt0166813,Spirit: Stallion of the Cimarron,"Animation, Adventure, Drama"
tt0327679,Ella Enchanted,"Comedy, Family, Fantasy"
tt8337264,Chicken Run: Dawn of the Nugget,"Animation, Adventure, Comedy"
tt0337697,The Prince and Me,"Comedy, Family, Romance"
tt4729430,Klaus,"Animation, Adventure, Comedy"
tt0121164,Corpse Bride,"Animation, Drama, Family"
tt0118998,Doctor Dolittle,"Comedy, Family, Fantasy"
tt0032910,Pinocchio,"Animation, Adventure, Comedy"
tt0112431,Babe,"Comedy, Drama, Family"
tt0356634,Garfield,"Animation, Adventure, Comedy"
tt0327437,Around the World in 80 Days,"Action, Adventure, Comedy"
tt0048280,Lady and the Tramp,"Animation, Adventure, Comedy"
tt0986264,Like Stars on Earth,"Drama, Family"
tt0042332,Cinderella,"Animation, Family, Fantasy"
tt7236034,I Want to Eat Your Pancreas,"Animation, Drama, Family"
tt5220122,Hotel Transylvania 3: Summer Vacation,"Animation, Adventure, Comedy"
tt0385880,Monster House,"Animation, Comedy, Family"
tt0034492,Bambi,"Animation, Adventure, Drama"
tt2510894,Hotel Transylvania 2,"Animation, Adventure, Comedy"
tt0338348,The Polar Express,"Animation, Adventure, Comedy"
tt2709692,The Grinch,"Animation, Comedy, Family"
tt0076618,The Rescuers,"Animation, Adventure, Comedy"
tt0116683,James and the Giant Peach,"Animation, Adventure, Family"
tt1667889,Ice Age: Continental Drift,"Animation, Adventure, Comedy"
tt11125620,The Addams Family 2,"Animation, Adventure, Comedy"
tt0083791,The Dark Crystal,"Adventure, Family, Fantasy"
tt0120587,Antz,"Animation, Adventure, Comedy"
tt0848537,Epic,"Animation, Action, Adventure"
tt1080016,Ice Age: Dawn of the Dinosaurs,"Animation, Adventure, Comedy"
tt0386117,Where the Wild Things Are,"Adventure, Drama, Family"
tt0113824,Whisper of the Heart,"Animation, Drama, Family"
tt2357291,Rio 2,"Animation, Adventure, Comedy"
tt0451079,Horton Hears a Who!,"Animation, Adventure, Comedy"
tt0318155,Looney Tunes: Back in Action,"Animation, Adventure, Comedy"
tt0090633,An American Tail,"Animation, Adventure, Comedy"
tt0400717,Open Season,"Animation, Adventure, Comedy"
tt4302938,Kubo and the Two Strings,"Animation, Action, Adventure"
tt0413099,Evan Almighty,"Comedy, Family, Fantasy"
tt0472181,The Smurfs,"Animation, Adventure, Comedy"
tt0110989,Richie Rich,"Comedy, Family"
tt0113419,The Indian in the Cupboard,"Drama, Family, Fantasy"
tt0438097,Ice Age: The Meltdown,"Animation, Adventure, Comedy"
tt0057546,The Sword in the Stone,"Animation, Adventure, Comedy"
tt0032455,Fantasia,"Animation, Family, Fantasy"
tt0057197,Jason and the Argonauts,"Action, Adventure, Family"
tt1667353,Mirror Mirror,"Adventure, Comedy, Drama"
tt14438964,Goodbye,"Comedy, Drama, Family"
tt0397313,Eight Below,"Adventure, Drama, Family"
tt0962726,High School Musical 3: Senior Year,"Comedy, Drama, Family"
tt3398268,When Marnie Was There,"Animation, Drama, Family"
tt0344854,Arthur and the Invisibles,"Animation, Adventure, Comedy"
tt5113040,The Secret Life of Pets 2,"Animation, Adventure, Comedy"
tt0033563,Dumbo,"Animation, Adventure, Drama"
tt1396218,Mr. Popper's Penguins,"Comedy, Family, Fantasy"
tt0453451,Mr. Bean's Holiday,"Comedy, Family"
tt4532038,The War with Grandpa,"Comedy, Drama, Family"
tt0111070,The Santa Clause,"Comedy, Drama, Family"
tt0286788,What a Girl Wants,"Comedy, Drama, Family"
tt0112453,Balto,"Animation, Adventure, Drama"
tt1754656,The Little Prince,"Animation, Adventure, Drama"
tt0265298,Big Fat Liar,"Adventure, Comedy, Family"
tt0012349,The Kid,"Comedy, Drama, Family"
tt0299172,Home on the Range,"Animation, Adventure, Comedy"
tt0118689,Bean,"Adventure, Comedy, Family"
tt1222817,Zookeeper,"Comedy, Family, Fantasy"
tt1865505,Song of the Sea,"Animation, Adventure, Drama"
tt0192255,The Little Vampire,"Adventure, Comedy, Family"
tt1320261,Gulliver's Travels,"Adventure, Comedy, Family"
tt0410377,Nim's Island,"Adventure, Comedy, Drama"
tt0116705,Jingle All the Way,"Adventure, Comedy, Family"
tt0050798,Old Yeller,"Adventure, Drama, Family"
tt1273678,The Spy Next Door,"Action, Comedy, Family"
tt1067106,A Christmas Carol,"Animation, Adventure, Comedy"
tt5206260,The Willoughbys,"Animation, Adventure, Comedy"
tt10945288,Le loup et le lion,"Adventure, Drama, Family"
tt0976238,Old Dogs,"Comedy, Family"
tt4217392,Kung Fu Yoga,"Action, Adventure, Comedy"
tt1623288,ParaNorman,"Animation, Adventure, Comedy"
tt14227048,Family Leave,"Comedy, Family"
tt15824322,Christmas with You,"Comedy, Family, Romance"
tt1047540,Parental Guidance,"Comedy, Family"
tt0116552,Homeward Bound II: Lost in San Francisco,"Adventure, Comedy, Family"
tt0120800,Quest for Camelot,"Animation, Adventure, Comedy"
tt0100240,The NeverEnding Story II: The Next Chapter,"Adventure, Drama, Family"
tt0380623,The Perfect Man,"Comedy, Family, Romance"
tt0051337,The 7th Voyage of Sinbad,"Action, Adventure, Family"
tt11958344,A Whisker Away,"Animation, Adventure, Drama"
tt9860350,The Asadas,"Comedy, Drama, Family"
tt0076054,Freaky Friday,"Comedy, Family, Fantasy"
tt8480678,Pinocchio: A True Story,"Animation, Family, Fantasy"
tt7510222,Despicable Me 4,"Animation, Adventure, Comedy"
tt0476735,My Father and My Son,"Drama, Family"
tt0039628,Miracle on 34th Street,"Comedy, Drama, Family"
tt16085592,Tall Girl 2,"Comedy, Drama, Family"
tt6587046,How Do You Live?,"Animation, Adventure, Drama"
tt0243585,Stuart Little 2,"Animation, Adventure, Comedy"
tt0110008,Pom Poko,"Animation, Comedy, Drama"
tt0087755,The Muppets Take Manhattan,"Adventure, Comedy, Drama"
tt0043067,Treasure Island,"Adventure, Family"
tt0041838,Samson and Delilah,"Drama, Family, History"
tt0420238,The Tale of Despereaux,"Animation, Adventure, Comedy"
tt2990140,The Christmas Chronicles,"Adventure, Comedy, Family"
tt0112302,Tom and Huck,"Adventure, Comedy, Drama"
tt0101329,An American Tail: Fievel Goes West,"Animation, Adventure, Family"
tt0107745,Once Upon a Forest,"Animation, Adventure, Drama"
tt2872750,Shaun the Sheep Movie,"Animation, Adventure, Comedy"
